,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
53,10866099999,2020-02-23,48.353783,11.786086,453.23,"MUNCHEN, GM",51.4,24,39.9,24,9999.9,0,999.9,0,6.2,24,20.8,24,31.1,46.0,59.0,*,42.8,*,99.99, ,999.9,10000
54,10866099999,2020-02-24,48.353783,11.786086,453.23,"MUNCHEN, GM",41.8,24,38.4,24,9999.9,0,999.9,0,5.7,24,8.3,24,22.9,36.9,51.8,*,37.4,*,99.99, ,999.9,10000
55,10866099999,2020-02-25,48.353783,11.786086,453.23,"MUNCHEN, GM",47.4,24,36.7,24,9999.9,0,999.9,0,6.2,24,13.7,24,28.0,39.0,53.6,*,41.0,*,99.99, ,999.9,10000
56,10866099999,2020-02-26,48.353783,11.786086,453.23,"MUNCHEN, GM",38.1,24,30.1,24,9999.9,0,999.9,0,5.9,24,16.9,24,35.0,48.0,44.6,*,33.8,*,99.99, ,999.9,11000
57,10866099999,2020-02-27,48.353783,11.786086,453.23,"MUNCHEN, GM",36.3,24,28.4,24,9999.9,0,999.9,0,5.3,24,14.7,24,36.9,54.0,42.8,*,32.0,*,99.99, ,999.9,11000
58,10866099999,2020-02-28,48.353783,11.786086,453.23,"MUNCHEN, GM",36.1,24,27.0,24,9999.9,0,999.9,0,5.4,24,11.6,24,20.0,28.9,41.0,*,33.8,*,99.99, ,999.9,11000
59,10866099999,2020-02-29,48.353783,11.786086,453.23,"MUNCHEN, GM",44.2,24,35.3,24,9999.9,0,999.9,0,6.2,24,6.3,24,18.1,28.0,55.4,*,35.6,*,99.99, ,999.9,10000
60,10866099999,2020-03-01,48.353783,11.786086,453.23,"MUNCHEN, GM",45.3,24,36.8,24,9999.9,0,999.9,0,6.2,24,9.5,24,22.9,28.0,53.6,*,37.4,*,99.99, ,999.9,10000
61,10866099999,2020-03-02,48.353783,11.786086,453.23,"MUNCHEN, GM",43.0,24,34.6,24,9999.9,0,999.9,0,6.2,24,10.8,24,20.0,999.9,48.2,*,32.0,*,99.99, ,999.9,10000
62,10866099999,2020-03-03,48.353783,11.786086,453.23,"MUNCHEN, GM",39.0,24,32.8,24,9999.9,0,999.9,0,6.2,24,11.1,24,19.0,29.9,42.8,*,30.2,*,99.99, ,999.9,10000
63,10866099999,2020-03-04,48.353783,11.786086,453.23,"MUNCHEN, GM",36.6,24,29.5,24,9999.9,0,999.9,0,6.2,24,6.3,24,15.0,999.9,44.6,*,28.4,*,0.0,I,999.9,0
64,10866099999,2020-03-05,48.353783,11.786086,453.23,"MUNCHEN, GM",37.6,24,33.1,24,9999.9,0,999.9,0,6.2,24,5.2,24,8.9,999.9,46.4,*,26.6,*,99.99, ,999.9,10000
65,10866099999,2020-03-06,48.353783,11.786086,453.23,"MUNCHEN, GM",43.5,24,34.7,24,9999.9,0,999.9,0,6.2,24,19.9,24,29.9,41.0,46.4,*,37.4,*,99.99, ,999.9,10000
66,10866099999,2020-03-07,48.353783,11.786086,453.23,"MUNCHEN, GM",38.6,24,33.7,24,9999.9,0,999.9,0,6.2,24,9.4,24,15.9,999.9,42.8,*,33.8,*,99.99, ,999.9,10000
67,10866099999,2020-03-08,48.353783,11.786086,453.23,"MUNCHEN, GM",38.9,24,29.3,24,9999.9,0,999.9,0,6.2,24,4.5,24,9.9,999.9,50.0,*,26.6,*,0.0,I,999.9,0
68,10866099999,2020-03-09,48.353783,11.786086,453.23,"MUNCHEN, GM",40.8,24,36.3,24,9999.9,0,999.9,0,6.2,24,7.9,24,15.9,999.9,46.4,*,32.0,*,99.99, ,999.9,10000
69,10866099999,2020-03-10,48.353783,11.786086,453.23,"MUNCHEN, GM",40.7,24,37.0,24,9999.9,0,999.9,0,6.1,24,13.7,24,22.9,28.9,50.0,*,33.8,*,99.99, ,999.9,10000
70,10866099999,2020-03-11,48.353783,11.786086,453.23,"MUNCHEN, GM",53.5,24,45.4,24,9999.9,0,999.9,0,6.2,24,17.1,24,25.1,34.0,59.0,*,46.4,*,0.0,I,999.9,0
71,10866099999,2020-03-12,48.353783,11.786086,453.23,"MUNCHEN, GM",53.4,24,44.3,24,9999.9,0,999.9,0,6.2,24,12.8,24,24.1,999.9,62.6,*,44.6,*,99.99, ,999.9,10000
72,10866099999,2020-03-13,48.353783,11.786086,453.23,"MUNCHEN, GM",43.6,20,31.4,20,9999.9,0,999.9,0,6.2,19,9.1,20,19.0,24.1,51.8,*,30.2,*,99.99, ,999.9,10000
73,10866099999,2020-03-14,48.353783,11.786086,453.23,"MUNCHEN, GM",37.9,18,29.4,18,9999.9,0,999.9,0,6.2,18,3.0,18,6.0,999.9,48.2,*,28.4,*,0.0,I,999.9,0
74,10866099999,2020-03-15,48.353783,11.786086,453.23,"MUNCHEN, GM",41.0,24,29.8,24,9999.9,0,999.9,0,6.2,24,7.0,24,14.0,999.9,53.6,*,32.0,*,0.0,I,999.9,0
75,10866099999,2020-03-16,48.353783,11.786086,453.23,"MUNCHEN, GM",44.2,24,32.5,24,9999.9,0,999.9,0,6.2,24,1.8,24,5.1,999.9,62.6,*,26.6,*,0.0,I,999.9,0
76,10866099999,2020-03-17,48.353783,11.786086,453.23,"MUNCHEN, GM",45.8,24,40.3,24,9999.9,0,999.9,0,6.2,24,3.8,24,8.0,999.9,53.6,*,33.8,*,99.99, ,999.9,10000
77,10866099999,2020-03-18,48.353783,11.786086,453.23,"MUNCHEN, GM",48.2,24,40.5,24,9999.9,0,999.9,0,5.1,24,2.5,24,7.0,999.9,62.6,*,33.8,*,0.0,I,999.9,100000
78,10866099999,2020-03-19,48.353783,11.786086,453.23,"MUNCHEN, GM",48.0,24,39.3,24,9999.9,0,999.9,0,5.8,24,2.5,24,8.0,999.9,64.4,*,32.0,*,0.0,I,999.9,0
79,10866099999,2020-03-20,48.353783,11.786086,453.23,"MUNCHEN, GM",49.6,24,40.5,24,9999.9,0,999.9,0,6.1,24,2.8,24,8.9,999.9,64.4,*,32.0,*,99.99, ,999.9,10000
80,10866099999,2020-03-21,48.353783,11.786086,453.23,"MUNCHEN, GM",39.1,24,36.5,24,9999.9,0,999.9,0,5.5,24,9.5,24,15.9,999.9,48.2,*,33.8,*,99.99, ,999.9,11000
81,10866099999,2020-03-22,48.353783,11.786086,453.23,"MUNCHEN, GM",33.5,24,21.1,24,9999.9,0,999.9,0,6.2,24,12.8,24,17.1,999.9,41.0,*,26.6,*,0.0,I,999.9,0
82,10866099999,2020-03-23,48.353783,11.786086,453.23,"MUNCHEN, GM",30.7,24,14.5,24,9999.9,0,999.9,0,6.2,24,10.7,24,18.1,26.0,37.4,*,24.8,*,0.0,I,999.9,0
83,10866099999,2020-03-24,48.353783,11.786086,453.23,"MUNCHEN, GM",31.6,24,16.7,24,9999.9,0,999.9,0,6.2,24,8.3,24,15.0,999.9,41.0,*,21.2,*,0.0,I,999.9,0
84,10866099999,2020-03-25,48.353783,11.786086,453.23,"MUNCHEN, GM",33.3,24,17.5,24,9999.9,0,999.9,0,6.2,24,14.7,24,25.1,34.0,42.8,*,24.8,*,0.0,I,999.9,0
85,10866099999,2020-03-26,48.353783,11.786086,453.23,"MUNCHEN, GM",37.2,24,25.0,24,9999.9,0,999.9,0,6.2,24,13.6,24,18.1,999.9,48.2,*,28.4,*,0.0,I,999.9,0
86,10866099999,2020-03-27,48.353783,11.786086,453.23,"MUNCHEN, GM",47.7,24,32.2,24,9999.9,0,999.9,0,6.2,24,9.5,24,18.1,999.9,60.8,*,32.0,*,0.0,I,999.9,0
87,10866099999,2020-03-28,48.353783,11.786086,453.23,"MUNCHEN, GM",45.5,24,31.4,24,9999.9,0,999.9,0,6.2,24,3.7,24,6.0,999.9,60.8,*,26.6,*,0.0,I,999.9,0
88,10866099999,2020-03-29,48.353783,11.786086,453.23,"MUNCHEN, GM",43.6,24,30.5,24,9999.9,0,999.9,0,6.2,24,6.8,24,14.0,24.1,48.2,*,35.6,*,99.99, ,999.9,10000
89,10866099999,2020-03-30,48.353783,11.786086,453.23,"MUNCHEN, GM",33.4,24,19.9,24,9999.9,0,999.9,0,6.2,24,6.0,24,13.0,999.9,41.0,*,21.2,*,0.0,I,999.9,0
90,10866099999,2020-03-31,48.353783,11.786086,453.23,"MUNCHEN, GM",31.7,24,19.9,24,9999.9,0,999.9,0,6.2,24,3.9,24,9.9,999.9,42.8,*,19.4,*,0.0,I,999.9,0
91,10866099999,2020-04-01,48.353783,11.786086,453.23,"MUNCHEN, GM",34.0,24,21.7,24,9999.9,0,999.9,0,6.0,24,3.4,24,8.0,999.9,48.2,*,21.2,*,0.0,I,999.9,0
92,10866099999,2020-04-02,48.353783,11.786086,453.23,"MUNCHEN, GM",37.5,24,21.8,24,9999.9,0,999.9,0,6.2,24,2.7,24,7.0,999.9,55.4,*,19.4,*,0.0,I,999.9,0
93,10866099999,2020-04-03,48.353783,11.786086,453.23,"MUNCHEN, GM",41.5,24,27.3,24,9999.9,0,999.9,0,6.2,24,6.1,24,13.0,999.9,55.4,*,28.4,*,0.0,I,999.9,0
94,10866099999,2020-04-04,48.353783,11.786086,453.23,"MUNCHEN, GM",45.8,24,31.5,24,9999.9,0,999.9,0,6.2,24,3.6,24,8.9,999.9,57.2,*,32.0,*,0.0,I,999.9,0
95,10866099999,2020-04-05,48.353783,11.786086,453.23,"MUNCHEN, GM",49.5,24,30.7,24,9999.9,0,999.9,0,6.2,24,9.1,24,18.1,999.9,62.6,*,37.4,*,0.0,I,999.9,0
96,10866099999,2020-04-06,48.353783,11.786086,453.23,"MUNCHEN, GM",50.8,24,33.6,24,9999.9,0,999.9,0,6.2,24,2.9,24,7.0,999.9,69.8,*,28.4,*,0.0,I,999.9,0
97,10866099999,2020-04-07,48.353783,11.786086,453.23,"MUNCHEN, GM",52.9,24,33.9,24,9999.9,0,999.9,0,6.2,24,4.2,24,9.9,999.9,69.8,*,32.0,*,0.0,I,999.9,0
98,10866099999,2020-04-08,48.353783,11.786086,453.23,"MUNCHEN, GM",53.6,24,36.3,24,9999.9,0,999.9,0,6.2,24,2.7,24,5.1,999.9,71.6,*,33.8,*,0.0,I,999.9,0
99,10866099999,2020-04-09,48.353783,11.786086,453.23,"MUNCHEN, GM",54.5,24,36.3,24,9999.9,0,999.9,0,6.2,24,3.8,24,9.9,999.9,69.8,*,35.6,*,0.0,I,999.9,0
100,10866099999,2020-04-10,48.353783,11.786086,453.23,"MUNCHEN, GM",53.0,24,37.6,24,9999.9,0,999.9,0,6.2,24,2.3,24,6.0,999.9,69.8,*,33.8,*,0.0,I,999.9,0
101,10866099999,2020-04-11,48.353783,11.786086,453.23,"MUNCHEN, GM",52.3,24,37.9,24,9999.9,0,999.9,0,6.2,24,2.7,24,7.0,999.9,68.0,*,33.8,*,0.0,I,999.9,0
102,10866099999,2020-04-12,48.353783,11.786086,453.23,"MUNCHEN, GM",54.3,24,38.2,24,9999.9,0,999.9,0,6.2,24,2.4,24,6.0,999.9,73.4,*,33.8,*,0.0,I,999.9,0
103,10866099999,2020-04-13,48.353783,11.786086,453.23,"MUNCHEN, GM",54.4,24,39.6,24,9999.9,0,999.9,0,6.2,24,8.2,24,15.0,27.0,69.8,*,39.2,*,0.0,I,999.9,0
104,10866099999,2020-04-14,48.353783,11.786086,453.23,"MUNCHEN, GM",37.7,24,20.9,24,9999.9,0,999.9,0,6.2,24,4.7,24,8.0,999.9,46.4,*,24.8,*,0.0,I,999.9,0
105,10866099999,2020-04-15,48.353783,11.786086,453.23,"MUNCHEN, GM",43.0,24,23.1,24,9999.9,0,999.9,0,6.2,24,3.5,24,7.0,999.9,60.8,*,23.0,*,0.0,I,999.9,0
106,10866099999,2020-04-16,48.353783,11.786086,453.23,"MUNCHEN, GM",51.0,24,31.7,24,9999.9,0,999.9,0,6.2,24,3.9,24,8.9,999.9,69.8,*,30.2,*,0.0,I,999.9,0
107,10866099999,2020-04-17,48.353783,11.786086,453.23,"MUNCHEN, GM",57.8,24,40.7,24,9999.9,0,999.9,0,6.2,24,3.0,24,7.0,999.9,75.2,*,37.4,*,0.0,I,999.9,0
108,10866099999,2020-04-18,48.353783,11.786086,453.23,"MUNCHEN, GM",58.7,24,47.1,24,9999.9,0,999.9,0,6.2,24,4.5,24,12.0,999.9,75.2,*,42.8,*,99.99, ,999.9,10010
109,10866099999,2020-04-19,48.353783,11.786086,453.23,"MUNCHEN, GM",57.9,24,47.9,24,9999.9,0,999.9,0,6.2,24,8.0,24,15.0,25.1,66.2,*,48.2,*,0.0,I,999.9,0
110,10866099999,2020-04-20,48.353783,11.786086,453.23,"MUNCHEN, GM",53.6,24,33.0,24,9999.9,0,999.9,0,6.2,24,14.8,24,22.0,32.1,62.6,*,44.6,*,0.0,I,999.9,0
111,10866099999,2020-04-21,48.353783,11.786086,453.23,"MUNCHEN, GM",55.0,24,30.1,24,9999.9,0,999.9,0,6.2,24,14.7,24,24.1,32.1,64.4,*,44.6,*,0.0,I,999.9,0
112,10866099999,2020-04-22,48.353783,11.786086,453.23,"MUNCHEN, GM",55.9,24,30.1,24,9999.9,0,999.9,0,6.2,24,11.3,24,18.1,24.1,66.2,*,42.8,*,0.0,I,999.9,0
113,10866099999,2020-04-23,48.353783,11.786086,453.23,"MUNCHEN, GM",53.2,24,32.8,24,9999.9,0,999.9,0,6.2,24,5.3,24,11.1,17.1,66.2,*,37.4,*,0.0,I,999.9,0
114,10866099999,2020-04-24,48.353783,11.786086,453.23,"MUNCHEN, GM",53.8,24,35.4,24,9999.9,0,999.9,0,6.2,24,6.2,24,17.1,999.9,69.8,*,32.0,*,0.0,I,999.9,0
115,10866099999,2020-04-25,48.353783,11.786086,453.23,"MUNCHEN, GM",55.6,24,33.7,24,9999.9,0,999.9,0,6.2,24,7.4,24,11.1,999.9,66.2,*,44.6,*,0.0,I,999.9,0
116,10866099999,2020-04-26,48.353783,11.786086,453.23,"MUNCHEN, GM",52.9,24,34.5,24,9999.9,0,999.9,0,6.2,24,3.6,24,6.0,999.9,66.2,*,33.8,*,0.0,I,999.9,0
117,10866099999,2020-04-27,48.353783,11.786086,453.23,"MUNCHEN, GM",56.1,24,44.5,24,9999.9,0,999.9,0,6.2,24,4.0,24,11.1,999.9,68.0,*,44.6,*,99.99, ,999.9,10000
118,10866099999,2020-04-28,48.353783,11.786086,453.23,"MUNCHEN, GM",54.6,24,47.0,24,9999.9,0,999.9,0,6.1,24,4.3,24,14.0,999.9,68.0,*,39.2,*,99.99, ,999.9,10000
119,10866099999,2020-04-29,48.353783,11.786086,453.23,"MUNCHEN, GM",51.4,24,47.3,24,9999.9,0,999.9,0,6.2,24,9.7,24,17.1,999.9,57.2,*,46.4,*,99.99, ,999.9,10000
120,10866099999,2020-04-30,48.353783,11.786086,453.23,"MUNCHEN, GM",51.7,24,43.9,24,9999.9,0,999.9,0,6.2,24,6.3,24,13.0,999.9,62.6,*,41.0,*,99.99, ,999.9,10000
121,10866099999,2020-05-01,48.353783,11.786086,453.23,"MUNCHEN, GM",50.8,24,43.6,24,9999.9,0,999.9,0,6.2,24,8.4,24,15.0,999.9,59.0,*,42.8,*,99.99, ,999.9,10000
122,10866099999,2020-05-02,48.353783,11.786086,453.23,"MUNCHEN, GM",48.3,24,42.4,24,9999.9,0,999.9,0,6.2,24,10.6,24,15.9,25.1,53.6,*,41.0,*,99.99, ,999.9,10000
